TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,,,
TJX,TJX Companies Inc. (The) Common Stock,,,
TK,Teekay Corporation Common Stock,,,
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,,,
TKR,Timken Company (The) Common Stock,,,
TLK,PT Telekomunikasi Indonesia Tbk,,,
TLYS,Tilly's Inc. Common Stock,,,
TM,Toyota Motor Corporation Common Stock,,,
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,,,
TMHC,Taylor Morrison Home Corporation Common Stock,,,
TMO,Thermo Fisher Scientific Inc Common Stock,,,
TMST,TimkenSteel Corporation Common Shares,,,
TMX,Terminix Global Holdings Inc. Common Stock,,,
TNC,Tennant Company Common Stock,,,
TNET,TriNet Group Inc. Common Stock,,,
TNK,Teekay Tankers Ltd.,,,
TNL,Travel   Leisure Co. Common  Stock,,,
TNP,Tsakos Energy Navigation Ltd Common Shares,,,
TNP^D,Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares,,,
TNP^E,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,,,
TNP^F,Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,,,
TOL,Toll Brothers Inc. Common Stock,,,
TOT,Total SE,,,
TPB,Turning Point Brands Inc. Common Stock,,,
TPC,Tutor Perini Corporation Common Stock,,,
TPGY,TPG Pace Beneficial Finance Corp. Class A Ordinary Shares,,,
TPH,Tri Pointe Homes Inc. Common Stock,,,
TPL,Texas Pacific Land Corporation Common Stock,,,
TPR,Tapestry Inc. Common Stock,,,
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,,,
TPVY,TriplePoint Venture Growth BDC Corp. 5.75% Notes due 2022,,,
TPX,Tempur Sealy International Inc. Common Stock,,,
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,,,
TR,Tootsie Roll Industries Inc. Common Stock,,,
TRC,Tejon Ranch Co Common Stock,,,
TREB,Trebia Acquisition Corp. Class A Ordinary Shares,,,
TREC,Trecora Resources Common Stock,,,
TREX,Trex Company Inc. Common Stock,,,
TRGP,Targa Resources Inc. Common Stock,,,
TRI,Thomson Reuters Corp Ordinary Shares,,,
TRN,Trinity Industries Inc. Common Stock,,,
TRNO,Terreno Realty Corporation Common Stock,,,
TROX,Tronox Holdings plc Ordinary Shares (UK),,,
TRP,TC Energy Corporation Common Stock,,,
TRQ,Turquoise Hill Resources Ltd. Ordinary Shares,,,
TRTN,Triton International Limited Common Shares,,,
TRTN^A,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares,,,
TRTN^B,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares,,,
TRTN^C,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares,,,
TRTN^D,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares,,,
TRTX,TPG RE Finance Trust Inc. Common Stock,,,
TRU,TransUnion Common Stock,,,
TRV,The Travelers Companies Inc. Common Stock,,,
TS,Tenaris S.A. American Depositary Shares,,,
TSE,Trinseo S.A. Ordinary Shares,,,
TSI,TCW Strategic Income Fund Inc. Common Stock,,,
TSLX,Sixth Street Specialty Lending Inc. Common Stock,,,
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,,,
TSN,Tyson Foods Inc. Common Stock,,,
TSQ,Townsquare Media Inc. Class A Common Stock,,,
TT,Trane Technologies plc,,,
TTC,Toro Company (The) Common Stock,,,
TTI,Tetra Technologies Inc. Common Stock,,,
TTM,Tata Motors Ltd Tata Motors Limited,,,
TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock,,,
TU,Telus Corporation Ordinary Shares,,,
TUFN,Tufin Software Technologies Ltd. Ordinary Shares,,,
TUP,Tupperware Brands Corporation Common Stock,,,
TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share,,,
TV,Grupo Televisa S.A. Common Stock,,,
TVC,Tennessee Valley Authority Common Stock,,,
TVE,Tennessee Valley Authority,,,
TWI,Titan International Inc. (DE) Common Stock,,,
TWLO,Twilio Inc. Class A Common Stock,,,
TWN,Taiwan Fund Inc. (The) Common Stock,,,
TWND,Tailwind Acquisition Corp. Class A Common Stock,,,
TWO,Two Harbors Investment Corp,,,
TWO^A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),,,
TWO^B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
TWO^C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
TWTR,Twitter Inc. Common Stock,,,
TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),,,
TXT,Textron Inc. Common Stock,,,
TY,Tri Continental Corporation Common Stock,,,
TY^,Tri Continental Corporation Preferred Stock,,,
TYG,Tortoise Energy Infrastructure Corporation Common Stock,,,
TYL,Tyler Technologies Inc. Common Stock,,,
U,Unity Software Inc. Common Stock,,,
UA,Under Armour Inc. Class C Common Stock,,,
UAA,Under Armour Inc. Class A Common Stock,,,
UAN,CVR Partners LP Common Units representing Limited Partner Interests,,,
UBA,Urstadt Biddle Properties Inc. Common Stock,,,
UBER,Uber Technologies Inc. Common Stock,,,
UBP,Urstadt Biddle Properties Inc. Common Stock,,,
UBP^H,Urstadt Biddle Properties Inc. 6.250% Series H Cumulative Redeemable Preferred Stock,,,
UBP^K,Urstadt Biddle Properties Inc. 5.875% Series K Cumulative Redeemable Preferred Stock,,,
UBS,UBS Group AG Registered Ordinary Shares,,,
UDR,UDR Inc. Common Stock,,,
UE,Urban Edge Properties Common Shares of Beneficial Interest,,,
UFI,Unifi Inc. New Common Stock,,,
UFS,Domtar Corporation (NEW) Common Stock,,,
UGI,UGI Corporation Common Stock,,,
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),,,
UHS,Universal Health Services Inc. Common Stock,,,
UHT,Universal Health Realty Income Trust Common Stock,,,
UI,Ubiquiti Inc. Common Stock,,,
UIS,Unisys Corporation New Common Stock,,,
UL,Unilever PLC Common Stock,,,
UMC,United Microelectronics Corporation (NEW) Common Stock,,,
UMH,UMH Properties Inc. Common Stock,,,
UMH^C,UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock  Liquidation Preference $25 per share,,,
UMH^D,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,,,
UNF,Unifirst Corporation Common Stock,,,
UNFI,United Natural Foods Inc. Common Stock,,,
UNH,UnitedHealth Group Incorporated Common Stock (DE),,,
UNM,Unum Group Common Stock,,,
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,,,
UNP,Union Pacific Corporation Common Stock,,,
UNVR,Univar Solutions Inc. Common Stock,,,
UPS,United Parcel Service Inc. Common Stock,,,
URI,United Rentals Inc. Common Stock,,,
USA,Liberty All-Star Equity Fund Common Stock,,,
USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,,,
USB,U.S. Bancorp Common Stock,,,
USB^A,U.S. Bancorp Depositary Shares Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock,,,
USB^H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,,,
USB^M,U.S. Bancorp Depositary Shares Representing 1/1000th Interest in a Shares Series F,,,
USB^P,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock,,,
USB^Q,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock,,,
USB^R,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock,,,
USDP,USD Partners LP Common Units representing limited partner interest,,,
USFD,US Foods Holding Corp. Common Stock,,,
USM,United States Cellular Corporation Common Stock,,,
USNA,USANA Health Sciences Inc. Common Stock,,,
USPH,U.S. Physical Therapy Inc. Common Stock,,,
USX,U.S. Xpress Enterprises Inc. Class A Common Stock,,,
UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,,,
UTI,Universal Technical Institute Inc Common Stock,,,
UTL,UNITIL Corporation Common Stock,,,
UTZ,Utz Brands Inc Class A Common Stock ,,,
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,,,
UVV,Universal Corporation Common Stock,,,
UWMC,UWM Holdings Corporation Class A Common Stock,,,
UZA,United States Cellular Corporation 6.95% Senior Notes due 2060,,,
UZB,United States Cellular Corporation 7.25% Senior Notes due 2063,,,
UZC,United States Cellular Corporation 7.25% Senior Notes due 2064,,,
UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,,,
UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,,,
V,Visa Inc.,,,
VAC,Marriott Vacations Worldwide Corporation Common Stock,,,
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,,,
VAPO,Vapotherm Inc. Common Stock,,,
VAR,Varian Medical Systems Inc. Common Stock,,,
VBF,Invesco Bond Fund Common Stock,,,
VCIF,Vertical Capital Income Fund Common Shares of Beneficial Interest,,,
VCRA,Vocera Communications Inc. Common Stock,,,
VCV,Invesco California Value Municipal Income Trust Common Stock,,,
VEC,Vectrus Inc. Common Stock,,,
VEDL,Vedanta Limited  American Depositary Shares (Each representing four equity shares),,,
VEEV,Veeva Systems Inc. Class A Common Stock,,,
VEI,Vine Energy Inc. Class A Common Stock,,,
VEL,Velocity Financial Inc. Common Stock,,,
VER,VEREIT Inc. Common Stock,,,
VER^F,VEREIT Inc. 6.70% Series F Cumulative Redeemable Preferred Stock,,,
VET,Vermilion Energy Inc. Common (Canada),,,
VFC,V.F. Corporation Common Stock,,,
VGAC,VG Acquisition Corp. Class A Ordinary Shares,,,
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,,,
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),,,
VGR,Vector Group Ltd. Common Stock,,,
VHC,VirnetX Holding Corp Common Stock,,,
VHI,Valhi Inc. Common Stock,,,
VIAO,VIA optronics AG American Depositary Shares each representing one-fifth of an Ordinary Share,,,
VICI,VICI Properties Inc. Common Stock,,,
VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,,,
VIST,Vista Oil & Gas S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,,,
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),,,
VKQ,Invesco Municipal Trust Common Stock,,,
VLO,Valero Energy Corporation Common Stock,,,
VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,,,
VLT,Invesco High Income Trust II,,,
VMC,Vulcan Materials Company (Holding Company) Common Stock,,,
VMI,Valmont Industries Inc. Common Stock,,,
VMO,Invesco Municipal Opportunity Trust Common Stock,,,
VMW,Vmware Inc. Common stock Class A,,,
VNCE,Vince Holding Corp. Common Stock,,,
VNE,Veoneer Inc. Common Stock ,,,
VNO,Vornado Realty Trust Common Stock,,,
VNO^K,Vornado Realty Trust Pfd S K,,,
VNO^L,Vornado Realty Trust Pfd Ser L %,,,
VNO^M,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share,,,
VNO^N,Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share,,,
VNT,Vontier Corporation Common Stock ,,,
VNTR,Venator Materials PLC Ordinary Shares,,,
VOC,VOC Energy Trust Units of Beneficial Interest,,,
VOYA,Voya Financial Inc. Common Stock,,,
VOYA^B,Voya Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B,,,
VPG,Vishay Precision Group Inc. Common Stock,,,
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),,,
VRS,Verso Corporation Common Stock,,,
VRT,Vertiv Holdings LLC Class A Common Stock,,,
VRTV,Veritiv Corporation Common Stock,,,
VSH,Vishay Intertechnology Inc. Common Stock,,,
VST,Vistra Corp. Common Stock,,,
VSTO,Vista Outdoor Inc. Common Stock,,,
VTA,Invesco Credit Opportunities Fund Common Shares of Beneficial Interest,,,
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,,,
VTOL,Bristow Group Inc. Common Stock,,,
VTR,Ventas Inc. Common Stock,,,
VVI,Viad Corp Common Stock,,,
VVNT,Vivint Smart Home Inc. ,,,
VVR,Invesco Senior Income Trust Common Stock (DE),,,
VVV,Valvoline Inc. Common Stock,,,
VYGG,Vy Global Growth Class A Ordinary Shares,,,
W,Wayfair Inc. Class A Common Stock,,,
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,,,
WAL,Western Alliance Bancorporation Common Stock (DE),,,
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,,,
WAT,Waters Corporation Common Stock,,,
WBAI,500.com Limited American Depositary Shares each representing 10 Class A shares,,,
WBK,Westpac Banking Corporation Common Stock,,,
WBS,Webster Financial Corporation Common Stock,,,
WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock,,,
WBT,Welbilt Inc. Common Stock,,,
WCC,WESCO International Inc. Common Stock,,,
WCC^A,WESCO International Inc. Depositary Shares each representing 1/1000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock,,,
WCN,Waste Connections Inc. Common Shares,,,
WD,Walker & Dunlop Inc Common Stock,,,
WDR,Waddell & Reed Financial Inc. Common Stock,,,
WEA,Western Asset Bond Fund Share of Beneficial Interest,,,
WEC,WEC Energy Group Inc. Common Stock,,,
WEI,Weidai Ltd. American depositary shares each  representing one (1) Class A ordinary share,,,
WELL,Welltower Inc. Common Stock,,,
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,,,
WEX,WEX Inc. common stock,,,
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),,,
WFC,Wells Fargo & Company Common Stock,,,
WFC^A,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series AA,,,
WFC^C,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series CC,,,
WFC^L,Wells Fargo & Company Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock Series L,,,
WFC^N,Wells Fargo & Company Dep Shs Repstg 1/1000th Perp Pfd Cl A Ser N,,,
WFC^O,Wells Fargo & Company Depositary Shares Representing 1/1000th Perpetual Preferred Class A Series O,,,
WFC^Q,Wells Fargo & Company Depositary Shares Representing 1/1000th Interest Perpetual Preferred Class A Series Q Fixed to Floating,,,
WFC^R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),,,
WFC^X,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series X,,,
WFC^Y,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Y,,,
WFC^Z,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Z,,,
WFG,West Fraser Timber Co. Ltd Common stock,,,
WGO,Winnebago Industries Inc. Common Stock,,,
WH,Wyndham Hotels & Resorts Inc. Common Stock ,,,
WHD,Cactus Inc. Class A Common Stock,,,
WHG,Westwood Holdings Group Inc Common Stock,,,
WHR,Whirlpool Corporation Common Stock,,,
WIA,Western Asset Inflation-Linked Income Fund,,,
WIT,Wipro Limited Common Stock,,,
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,,,
WK,Workiva Inc. Class A Common Stock,,,
WLK,Westlake Chemical Corporation Common Stock,,,
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,,,
WLL,Whiting Petroleum Corporation Common Stock (New),,,
WM,Waste Management Inc. Common Stock,,,
WMB,Williams Companies Inc. (The) Common Stock,,,
WMC,Western Asset Mortgage Capital Corporation Common Stock,,,
WMK,Weis Markets Inc. Common Stock,,,
WMS,Advanced Drainage Systems Inc. Common Stock,,,
WMT,Walmart Inc. Common Stock,,,
WNC,Wabash National Corporation Common Stock,,,
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),,,
WOR,Worthington Industries Inc. Common Stock,,,
WORK,Slack Technologies Inc. Class A Common Stock,,,
WOW,WideOpenWest Inc. Common Stock,,,
WPC,W. P. Carey Inc. REIT,,,
WPF,Foley Trasimene Acquisition Corp. Class A CommonStock,,,
WPG,Washington Prime Group Inc. Common Stock,,,
WPG^H,Washington Prime Group Inc. 7.5% Series H Cumulative Redeemable Preferred SBI,,,
WPG^I,Washington Prime Group Inc. 6.875% Series I Cumulative Redeemable Preferred SBI,,,
WPM,Wheaton Precious Metals Corp Common Shares (Canada),,,
WPP,WPP plc American Depositary Shares,,,
WRB,W.R. Berkley Corporation Common Stock,,,
WRB^D,W.R. Berkley Corporation 5.75% Subordinated Debentures due 2056,,,
WRB^E,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058,,,
WRB^F,W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059,,,
WRB^G,W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060,,,
WRB^H,W.R. Berkley Corporation 4.125% Subordinated Debentures due 2061,,,
WRE,Washington Real Estate Investment Trust Common Stock,,,
WRI,Weingarten Realty Investors Common Stock,,,
WRK,Westrock Company Common Stock,,,
WSM,Williams-Sonoma Inc. Common Stock (DE),,,
